345.28635,314.3092,501.21365,354.37573,315.45984,500.56284,357.02856,235.70085,480.66302,343.459,237.85767,480.7682,333.93854,245.91599,483.1237,324.6073,252.21649,483.7431,374.80057,257.1467,482.44235,390.58344,216.0898,469.68085,406.42133,190.24057,461.48138,351.03406,185.81738,461.06674,347.2293,149.41757,448.31708,346.0469,130.72604,436.42157,335.47748,181.59727,460.2803,329.35815,138.17104,446.2007,326.17245,114.256,433.70758,324.3151,194.48671,464.67914,317.2141,156.52078,451.75473,312.94934,134.84384,437.6912,307.43417,213.42831,472.8256,294.83618,185.0184,465.2165,287.03244,164.4075,455.6395
346.84592,316.8569,501.4097,357.10583,317.8402,500.6753,359.11444,236.1684,481.32837,343.79758,238.52615,481.37796,333.10983,247.1759,483.67737,322.59116,253.77698,484.23242,377.78012,258.30502,481.99072,393.4497,216.2145,469.0709,408.8355,189.66043,461.2497,353.11673,185.54568,461.62543,349.28674,148.31775,448.84073,348.11215,129.82037,436.9349,335.70142,181.1367,461.3489,329.70026,137.05917,447.27628,326.8336,113.78925,434.86163,322.69333,194.3087,465.8286,315.51935,155.2699,452.80286,311.75,134.11928,438.80338,302.6734,213.36014,474.38272,288.19855,183.76791,466.99817,279.80145,163.0979,457.5337
346.69342,316.81628,501.33145,357.1312,317.76456,500.53854,359.16772,236.37627,481.66455,343.51196,238.76332,481.7275,332.6121,247.46053,484.0233,321.8886,254.12173,484.58408,378.03152,258.38354,481.84604,393.8694,216.51138,468.94702,409.27,190.27928,461.35754,353.27454,185.87094,461.73346,349.442,148.55937,448.74026,348.0881,130.01376,436.63858,335.27527,181.18707,461.6561,329.06192,136.62697,447.65427,326.0671,112.93354,435.2398,322.0793,194.57013,466.02087,314.85934,155.3388,452.80865,311.24353,134.01259,438.75027,302.09842,213.48857,474.97787,287.56583,183.6752,467.8492,279.1221,162.72812,458.92303
346.62494,316.89078,500.69342,356.96237,317.91257,499.85968,359.05777,236.25476,481.10074,343.6031,238.6304,481.26678,332.80865,247.18726,483.57776,322.15436,253.76198,484.20642,377.33975,258.3819,481.50894,392.76056,216.38275,468.8206,407.78894,189.7934,461.1717,352.88483,185.77701,461.36124,348.89743,148.77267,448.5036,347.3811,130.21632,436.41354,334.8852,181.25766,461.2901,328.41284,137.21722,447.30258,325.117,113.63593,434.83817,321.91516,194.58487,465.65982,314.47208,155.88895,452.65897,310.40735,134.74886,438.62915,302.17316,213.56003,474.29007,287.6905,184.17365,466.8827,279.2227,163.43457,457.16678
346.3139,316.79654,501.1345,356.701,317.77258,500.4712,359.0207,236.18849,482.00214,343.4744,238.54836,481.85953,332.63043,247.21764,483.95325,321.91644,253.83398,484.35876,377.67398,258.22244,482.0184,393.49335,216.32436,469.29065,408.60223,189.83727,461.61288,352.98392,185.8809,461.9509,349.02914,148.90312,448.81683,347.52185,130.58801,436.51996,335.1023,181.23254,461.60495,328.8482,137.17245,447.43326,325.84042,113.84269,434.84845,322.056,194.59293,465.69025,314.83005,155.71027,452.43774,311.12292,134.74493,438.24908,302.15366,213.69128,474.07565,287.7831,184.2552,466.42667,279.54904,163.64069,456.5514
346.52097,316.3338,500.69095,356.9967,317.35672,499.87805,359.27414,236.08356,481.62683,343.54453,238.41827,481.69934,332.56207,246.99104,483.9205,321.7022,253.5641,484.48376,377.85065,258.25998,481.61383,393.5864,216.58382,469.0665,408.9713,189.9835,461.7602,353.31598,185.73923,462.15067,349.4285,148.94162,449.6024,348.0402,130.51031,437.70227,334.92267,181.53093,461.41837,328.49524,137.99005,447.33878,325.33014,114.81165,434.79208,321.72195,194.73248,465.6461,314.30725,156.20763,452.42126,310.51645,135.23586,438.17358,301.85983,213.72292,474.58167,287.4543,184.66211,467.3144,279.15198,164.22437,457.89917
346.60904,317.0402,501.17993,356.79477,318.04123,500.46066,358.65588,236.43803,481.89334,343.43134,238.78903,481.8809,332.85687,247.30588,484.07236,322.37146,253.86253,484.55585,377.07285,258.32684,482.44992,392.49524,216.22792,469.8871,407.74716,189.87141,462.5006,352.55637,186.22827,462.24384,348.66928,149.47444,449.47748,347.33243,131.08014,437.59003,334.8099,181.62949,461.6335,328.40222,137.87485,447.5378,325.3431,114.50527,435.00946,322.0623,194.79677,465.77106,314.74435,156.10272,452.62018,310.98843,134.9436,438.56735,302.43494,214.06862,474.25778,287.93103,184.94429,466.7013,279.5381,164.47696,457.05246
346.31134,317.05734,501.18182,356.60532,318.19293,500.39963,359.02783,236.99593,482.1162,343.61807,239.1565,482.18826,332.85568,247.55463,484.41794,322.2085,253.95505,484.9688,377.18405,259.03125,481.71066,392.70926,217.35649,468.70532,407.9326,191.01802,460.4383,352.78104,186.78992,462.2678,348.79132,150.00412,449.3456,347.35587,131.68335,437.30142,335.1496,182.25772,461.68195,328.83072,138.5961,447.5103,325.87225,115.33217,434.8976,322.33096,195.22952,466.18042,315.14438,156.64178,452.99774,311.544,135.58064,438.8979,302.5191,213.88014,475.44815,288.11832,184.59813,468.39722,279.75525,163.92876,459.41232
345.52518,316.01074,501.45596,354.7027,317.1897,500.8778,357.6856,237.25209,481.79065,343.91043,239.33342,481.72162,334.22226,247.37743,483.88898,324.70337,253.63365,484.37564,374.9519,258.46365,482.9833,390.49872,216.99924,470.4216,406.08173,190.37396,462.19897,351.20847,187.53328,462.013,347.0362,150.97833,449.2284,345.6063,132.20076,437.4703,335.37833,183.3217,460.80594,328.8276,140.08182,446.52505,325.47946,116.447586,433.93478,324.12314,196.00613,465.06168,316.76596,157.98769,451.8459,312.6019,136.5669,437.72507,307.00635,214.61699,473.11975,293.91302,185.9711,465.35995,285.73825,165.2266,455.80014
345.22372,315.70294,501.21515,354.1991,316.815,500.7564,356.2815,236.72058,481.49918,342.81744,238.81218,481.2277,333.50513,247.01578,483.31973,324.36148,253.32573,483.65854,374.4605,258.06644,483.26108,390.05652,216.662,471.04083,405.51862,190.6911,463.0448,350.5097,186.80937,462.23526,346.8033,150.23682,449.7437,345.7018,131.79607,438.17166,334.47446,182.19066,461.34436,328.0608,138.50555,447.55,324.8877,114.93019,435.36395,323.4412,195.35289,464.91733,316.11438,157.1394,451.89456,311.95074,136.00493,438.0146,306.93423,214.57239,471.948,294.18143,186.09735,463.79242,286.52768,165.89703,453.81204
346.69223,317.69672,501.67227,357.11838,318.7373,500.95477,359.532,236.96918,482.74817,343.90726,239.28784,482.7134,332.95813,247.83844,484.81448,322.19107,254.4118,485.29205,377.82614,259.02463,482.53604,393.4945,216.95764,469.70782,408.74902,190.29022,461.96567,353.1804,186.53407,462.8152,349.04385,149.39511,449.72763,347.33966,130.8736,437.52994,335.2024,181.99364,462.28247,328.6817,137.89905,448.0313,325.50177,114.393616,435.29282,322.19888,195.22726,466.35107,314.85675,156.31232,452.8912,311.1027,135.099,438.5048,302.34393,214.26686,474.8321,287.84406,184.8553,467.13754,279.45752,164.2355,457.4709
346.21484,317.3988,501.74643,356.46106,318.44635,501.13522,359.0616,236.91457,482.98276,343.679,239.18335,482.7858,332.93695,247.69139,484.8101,322.2849,254.18726,485.1832,377.5323,258.79474,483.4165,393.3629,216.99335,471.07736,408.38434,190.76335,463.40054,352.62796,186.7872,462.9257,348.57678,149.71033,449.78537,346.97748,131.11581,437.61185,334.9636,182.37892,461.81848,328.56128,138.69412,447.30286,325.52905,115.414734,434.3535,322.0686,195.47496,465.92657,314.6598,156.7829,452.30685,310.82123,135.72571,437.66946,302.2846,214.44814,474.6935,287.83804,185.34016,467.14316,279.31683,164.8718,457.62253
344.9478,315.44162,501.2131,353.5992,316.47812,500.73468,355.62854,236.22673,481.33075,342.66498,238.48174,481.17313,333.76242,246.64476,483.33218,324.9245,253.02924,483.74097,373.2088,257.70435,484.12537,388.19498,216.48022,472.4231,403.08032,190.49004,464.2484,349.28702,186.5793,461.78662,345.2586,150.10666,449.08298,343.89514,131.23772,437.3845,334.38828,182.79892,460.30164,328.10126,140.16515,446.00534,324.9488,116.83678,433.50302,323.75,195.32278,464.7423,316.5749,157.2992,451.88068,312.5652,135.67104,437.92172,307.27637,214.31659,472.6873,294.44064,185.94073,465.064,286.5694,165.22011,455.41235
345.9448,317.56046,501.5765,355.9909,318.43002,500.97397,358.4813,236.23802,482.86792,343.36426,238.69923,482.60062,332.88126,247.46162,484.6028,322.43256,254.1362,484.88672,376.43686,258.3322,483.49292,391.82977,216.02222,471.3058,406.67947,189.71178,463.94708,352.246,186.22974,462.78256,348.27353,149.41302,449.47012,346.64688,131.68266,436.68472,334.69052,182.24522,462.16193,328.33148,139.1687,447.64575,325.43082,117.017784,434.6441,321.83646,195.0245,466.212,314.3552,156.35437,452.65018,310.57993,136.20789,437.92377,302.42056,213.5991,474.70538,287.79276,183.84839,467.14688,279.5343,163.2537,457.40952
345.68408,316.7448,501.3246,355.8706,317.64032,500.6755,358.27893,235.98894,482.32056,343.02414,238.50212,482.15387,332.38306,247.19344,484.2251,321.82425,253.85054,484.59082,376.30423,258.30484,482.7163,391.69516,216.49152,470.2728,406.49863,190.08691,462.452,352.19412,186.2465,461.9992,348.27472,149.73071,448.52744,346.7178,131.78355,435.6654,334.5555,182.20549,461.84137,328.19525,139.1596,447.6268,325.14493,116.56828,434.86923,321.544,195.21848,465.89612,314.15762,156.89476,452.56573,310.39975,136.37335,438.0127,301.90945,213.75888,474.38242,287.37976,184.35687,466.817,279.13367,163.73163,456.8956
345.82996,316.97748,501.3364,356.23648,317.91406,500.72522,358.16748,236.25002,482.01794,342.65942,238.85182,481.89163,331.80582,247.3722,483.93802,320.9714,254.09337,484.3196,376.6809,258.86313,482.50656,392.0613,217.17854,469.75336,407.06116,190.45847,461.74857,352.18427,185.91016,461.87817,348.43634,149.39783,448.79437,347.2554,130.8439,436.31192,333.97064,182.54036,460.95584,327.55872,139.70065,446.59033,324.4948,116.628716,433.84286,320.80298,195.51628,465.0544,313.29453,157.42987,451.63898,309.47287,136.2641,437.0019,300.86588,214.15901,473.89526,286.3944,184.94179,466.28192,278.15955,163.85818,456.27496
345.8862,316.2877,501.30093,356.2486,317.1723,500.9628,358.16876,236.08133,482.66324,342.67377,238.65315,482.06586,331.9118,247.36111,483.8032,321.10654,254.1546,483.85736,377.11758,258.35846,482.5151,392.77136,216.9528,469.62137,407.68625,190.26472,460.99295,351.8992,186.10583,461.74728,347.97092,150.1427,448.48807,346.66937,132.38269,435.97705,333.7552,182.24442,461.10297,327.2434,139.25009,446.7119,324.31778,116.3684,433.96436,320.7142,195.3746,464.90857,313.13928,157.54404,451.5009,309.43536,137.05945,437.04178,301.02267,214.40027,472.59518,286.48834,185.6127,464.22626,278.544,165.80751,453.46548
345.44705,315.50226,501.2488,355.8621,316.29865,500.79718,357.68057,235.65239,482.54922,342.06104,238.29839,482.13123,331.2232,247.08194,483.95926,320.36765,253.9126,484.1806,376.69467,257.61313,482.49316,392.32684,216.39818,469.89072,407.20703,190.16899,461.95557,351.6849,185.8083,461.96533,347.93918,149.61539,448.74982,346.68726,131.9039,436.05023,333.08035,182.23784,461.33847,326.46118,139.27121,446.87482,323.34583,116.52655,433.96826,319.97803,195.4292,465.42517,312.31848,157.3873,452.21704,308.45798,136.80307,437.85724,300.58148,214.84486,472.68726,286.20764,186.41486,464.20453,278.30212,166.86995,453.30157
345.6933,316.86328,501.5116,355.83704,317.4648,501.21417,357.12106,236.38051,482.37802,342.05887,239.26106,481.7977,331.67313,248.25903,483.60208,321.27448,255.17882,483.70517,376.67743,258.31775,483.30493,392.28052,216.76334,470.85825,407.08698,190.30014,462.90244,350.64008,186.28653,462.15353,346.52206,149.93355,449.049,345.07416,131.94812,436.69733,333.20013,182.85167,461.39008,326.68198,139.82156,447.18933,323.7074,117.02313,434.81442,320.714,196.43298,465.18927,313.31277,158.55066,452.22266,309.50037,137.87073,438.34476,301.30475,215.86147,472.86316,286.9358,187.25159,464.81818,278.92957,167.22824,454.6096
343.50378,315.8418,502.18265,352.52722,316.85352,501.88522,354.59763,237.248,482.518,341.06113,239.48494,482.08582,331.7229,247.71538,483.99356,322.45453,254.07904,484.2606,372.8646,258.1178,484.47778,388.32196,216.7555,472.32657,403.35336,190.87604,464.46347,348.25403,187.61389,462.3542,344.18372,151.11069,449.04926,342.877,132.86356,436.58044,332.09775,183.78976,461.30637,325.2729,140.95773,446.9459,321.96432,118.05247,434.3878,321.22565,196.8193,464.81012,313.7266,159.4233,451.33435,309.60477,139.05722,437.0301,304.93045,215.77737,471.4755,292.16788,187.68439,462.49878,284.74872,167.88081,451.5066
345.20874,317.05142,501.72888,355.5802,317.98148,501.27924,357.33105,236.5457,482.98712,341.8887,238.98149,482.55045,331.17102,247.61935,484.3739,320.48972,254.19293,484.53018,375.8814,258.6169,483.4845,390.90652,217.0819,471.1023,405.27264,190.63531,463.61606,350.5718,186.37675,463.1647,346.2628,149.63838,450.09695,344.68912,131.36984,437.4262,332.56854,183.01245,461.8734,325.6773,140.50946,447.55228,322.47894,118.247604,434.86823,319.69986,196.01404,465.49155,312.00333,158.20416,452.05188,308.16544,137.93594,437.49225,300.09802,214.88063,473.13565,285.41122,186.12599,464.5985,277.37936,166.03708,453.54532
342.55884,315.84497,502.61765,351.55942,316.9471,501.99634,353.85178,236.9194,482.358,340.38538,239.10127,482.37073,331.0439,247.2385,484.61798,321.87186,253.53772,485.16467,371.5253,258.23154,483.90433,386.80945,216.83646,471.18033,402.267,191.2182,462.96143,348.01306,187.3663,462.167,344.2411,150.68382,448.59695,342.9874,132.28407,435.7773,331.74213,183.43541,461.70737,325.10922,140.48798,447.3167,321.77826,117.45419,434.67047,320.75937,196.31451,465.6647,313.30762,158.60345,452.3539,309.05402,137.86859,438.14697,304.3601,215.2983,472.4506,291.37,187.07687,463.34784,283.8376,167.18207,452.13116
344.3024,315.8805,502.32574,354.3554,316.7863,501.96402,355.7501,235.53618,483.05246,340.88022,238.09325,482.6093,330.55612,246.63567,484.4463,320.19592,253.32043,484.61203,374.4111,257.5349,483.8556,389.3854,215.88335,471.16992,404.02753,189.06224,463.0836,349.16525,185.93765,462.24042,345.00793,150.07599,448.80826,343.6012,131.99023,436.1903,332.00748,182.54732,461.1016,325.49698,140.30943,446.54556,322.4452,117.79805,433.84354,319.61462,195.28522,465.06934,312.23065,157.79218,451.5979,308.36642,137.20493,437.1708,299.9997,214.30956,472.94128,285.5851,185.94742,464.24344,277.64313,166.07887,452.9687
343.2304,314.96875,502.805,352.42773,316.0158,502.1287,354.98477,236.4116,482.61435,341.17563,238.66628,482.70215,331.5434,246.8842,484.98743,322.0513,253.31273,485.59476,372.5309,257.59644,483.96265,387.80835,216.24332,471.26727,403.1233,189.99309,463.03772,348.4609,187.12872,462.47528,344.17328,150.96179,449.30035,342.5553,132.85,436.8436,332.19238,183.48424,461.98236,325.2799,141.10895,447.72537,321.6858,118.63469,435.13925,320.98077,195.9862,466.1229,313.19315,158.38571,452.82278,308.7179,137.87593,438.49094,304.16687,214.71439,473.04703,290.80835,186.37912,464.0886,282.91974,166.4031,452.8985
344.15588,315.57553,502.33542,354.38193,316.40524,501.94733,355.8467,235.51997,483.0833,340.6734,238.19124,482.63074,330.13464,246.8099,484.4912,319.54153,253.54402,484.66895,374.6669,257.5986,483.34998,389.8688,216.1997,470.39233,404.71994,189.45943,461.94406,349.62192,185.72229,462.59116,345.70493,149.78229,449.39886,344.4246,131.59872,436.70105,331.67093,182.5044,461.41144,325.00443,140.00818,446.98227,321.82416,117.2076,434.1822,319.01974,195.57094,465.38315,311.51743,158.19235,452.03278,307.63687,137.56958,437.5317,299.27908,214.53328,473.42865,284.70557,186.1487,465.07675,276.6276,166.04797,454.12363
344.18994,315.73053,502.46277,354.26517,316.53845,502.0754,355.8881,235.42259,483.16177,340.97766,238.09047,482.75903,330.61987,246.7122,484.61005,320.23367,253.42738,484.77548,374.5694,257.8207,483.6421,389.82794,216.3775,470.72635,404.96777,190.01949,462.2155,349.16403,185.72238,462.64716,344.85406,149.78645,449.3619,343.3597,131.81628,436.57568,331.90494,182.83035,461.48062,325.32715,141.11432,446.94577,322.3601,119.379906,434.1642,319.62927,195.35124,465.51144,312.14502,157.75357,452.18365,308.27167,137.38742,437.71982,300.04053,214.28847,473.1598,285.47516,185.76503,464.47818,277.57468,165.7539,453.21777
344.3084,316.22742,502.3011,354.58102,316.8869,502.0153,355.7686,235.79054,483.19308,340.54495,238.62613,482.60947,329.9831,247.48308,484.3763,319.38214,254.3784,484.48175,374.95337,258.34814,482.86276,390.1824,217.18527,469.61462,404.95663,190.88837,460.27695,348.76047,185.75856,463.0934,344.26086,149.60493,450.11722,342.544,131.34859,437.55475,331.13156,182.68985,461.84015,324.25845,140.23294,447.53137,321.09192,117.61442,434.86023,318.73624,195.94363,465.53195,311.2739,158.30252,452.30756,307.5397,137.49596,437.9888,299.1553,215.3498,473.00134,284.61932,186.9929,464.47046,276.70575,166.89935,453.40643
344.00107,315.67438,501.8994,354.2566,316.40652,501.56143,355.84103,235.26894,482.58304,340.62723,238.03563,482.06683,330.0271,246.81824,483.91452,319.39188,253.65985,484.0686,374.4375,258.1719,481.85394,389.50943,217.18274,468.2554,403.67868,191.14365,458.16693,348.93802,185.15073,462.77744,344.47803,149.04474,450.12134,342.79858,130.8888,437.7716,331.39206,182.20624,461.37848,324.59756,139.7841,447.06808,321.38873,117.18954,434.27155,318.8162,195.50223,465.1223,311.3209,158.05624,451.92093,307.44464,137.40533,437.45105,299.35263,214.97244,472.30533,284.93625,186.84702,463.56427,277.10965,167.09256,452.07886
344.35635,315.84668,501.88156,354.9048,316.61383,501.54865,356.31555,235.36559,482.5642,340.65585,238.07669,481.9813,329.7447,246.91603,483.79648,318.8286,253.76347,483.9407,375.39038,258.48083,480.85544,390.6896,217.6173,466.67322,404.69354,191.51418,455.85928,349.72812,185.02,462.17102,345.47498,148.55595,449.03223,343.89413,130.26448,436.41086,331.47433,182.08066,460.57022,324.6998,139.35352,445.74597,321.57047,116.694374,432.4497,318.5108,195.49738,464.4176,311.01584,157.9086,450.71838,307.23938,137.43484,435.83365,298.63507,215.04478,471.8694,283.9898,186.89302,462.8672,276.18555,167.39294,451.23215
344.31903,315.2624,501.72534,354.88748,316.24722,501.38083,356.76538,235.62741,481.89288,341.08188,237.9847,481.4104,330.11096,246.5429,483.3382,319.1811,253.06839,483.54327,375.37036,258.64206,479.78214,390.61685,218.11948,465.0066,404.46667,192.3092,453.34644,350.21667,184.96667,461.56604,345.87918,148.21088,448.33945,344.10367,129.6555,435.65747,332.36392,181.64236,460.66074,325.81482,138.494,446.05997,322.8112,115.48285,433.0182,319.31445,195.02693,465.12662,312.0514,157.36856,452.08282,308.39505,136.71011,437.9074,299.38068,214.49756,472.3915,285.13046,186.68896,464.0416,277.82083,167.50136,453.48444
343.11484,315.73694,502.21603,352.3537,317.03058,501.62946,354.9854,236.63748,481.11462,341.22534,238.60104,481.15396,331.52075,246.52948,483.50244,322.0057,252.65836,484.11493,371.71573,259.81604,480.31705,386.4022,219.41002,465.35123,400.24237,194.53357,453.10886,348.304,186.64555,461.01517,343.85452,150.45656,447.63702,341.97305,131.95416,434.88998,332.42352,182.7248,460.6481,325.72723,140.21509,446.4162,322.23816,117.143105,433.7132,321.25333,195.60657,464.65918,313.93173,158.3053,451.54,309.64566,137.29074,437.32285,304.22784,214.51279,471.30707,291.12277,186.6086,462.1106,283.53485,166.62361,450.5969
343.95282,314.84528,501.4051,353.15646,315.90717,501.11063,355.12134,236.39719,481.4539,341.35974,238.5537,480.98315,331.80768,246.76639,482.9401,322.28964,253.03413,483.21823,372.14508,259.57617,480.0149,386.27078,219.85736,465.58096,398.23505,194.54965,452.80908,349.1626,186.87195,461.20593,345.3811,151.13686,447.6998,343.98434,133.04333,434.87753,332.6785,183.43597,460.12448,326.08676,141.57953,445.81903,322.8987,119.02154,433.05127,321.2961,196.47438,463.97403,313.91855,159.77252,450.78534,309.80414,139.37677,436.39038,304.4404,215.3468,470.9388,291.37878,187.82492,462.20932,283.9409,168.16449,451.1385
344.74365,315.52277,502.28076,354.23126,316.57257,501.96796,356.07953,236.55916,481.76587,341.9838,238.77531,481.2295,332.11215,247.06902,483.27026,322.38492,253.54126,483.479,372.7669,259.92145,478.8754,386.61908,219.97713,463.01788,397.81543,194.72067,449.16245,349.92847,187.06955,460.69064,345.93744,151.52579,446.86053,344.4634,133.85724,433.90042,334.09555,183.1241,460.06522,328.14825,140.53152,445.4575,325.41132,117.47356,432.45834,322.3118,196.31328,464.16928,315.32205,158.9273,450.92657,311.61572,137.92291,436.69354,304.86148,215.6283,471.10004,291.8101,187.78198,462.35977,284.478,167.91776,451.57126
345.98532,317.25558,502.01868,356.15515,318.92264,501.03424,361.01602,238.24194,480.65598,345.50763,239.7492,481.0568,334.3537,247.50514,483.7098,323.544,253.29388,484.67725,374.67728,262.20184,476.4513,388.0295,221.62369,459.5907,398.16452,196.57036,445.46127,359.33762,187.03195,463.80914,358.65634,149.46333,453.02353,357.99783,131.00967,442.23584,337.6228,182.95775,461.3158,331.01556,139.78056,447.21387,327.26935,116.69525,434.6217,324.0593,196.02234,464.97647,316.59244,157.90594,451.59613,312.297,136.47127,437.23395,305.34018,214.87097,472.77148,292.1049,186.32423,464.4329,284.4254,165.91171,454.06857
